model_label,model,model_name,endpoint,parsed_percent,seconds,reasoning_tokens,cost
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.338357899992843,142,0.00467
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3139010000013513,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,3.00629590000608,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,3.259293000010075,128,0.00425
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.620664400004898,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.788946399989072,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.9652978999947663,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,78,3.7529094999918016,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.662108700009412,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.060717200001818,163,0.0053
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.991827400008333,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,87,3.1521652999945218,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.553654799994547,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.648791900006472,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,8.836786300002132,185,0.00596
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.325970599995344,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.106963900005212,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.202811900002416,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,7.83334179999656,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.710499599998002,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.830615300001227,168,0.00545
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.9618746000051033,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1152016000123695,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.672907000000123,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.637484899998526,44,0.00173
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.8339853000070434,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.8409503000002587,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.3824989999993704,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.012175299998489,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.669238200003747,78,0.00275
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.4301449000049615,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.464173700005631,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.055766799996491,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.028225299989572,153,0.005
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,5.3113004000042565,161,0.00524
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.078265599993756,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.46525950000796,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.89938550000079,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.53769349999493,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,87,3.151091699997778,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,3.6856474000087474,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8638187000033213,154,0.00503
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,3.791091699997196,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.797998900001403,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.150455399998464,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1577149000077043,55,0.00206
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,2.6366395999939414,78,0.00275
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.9375754999928176,37,0.00152
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,83,6.225470999997924,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.198981300010928,51,0.00194
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.290483199991286,155,0.00506
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.441748899989761,154,0.00503
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.0977949000080116,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.884952400010661,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,3.894924499996705,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.4134518000064418,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,12.487102099999902,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.447874600009527,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.553239500004565,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,2.316675199996098,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,92,3.3211028999940027,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.714638199991896,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.75681180000538,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.762819399998989,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,3.9346179999993183,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.789974600003916,135,0.00446
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.817758000004687,131,0.00434
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1409899000136647,59,0.00218
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.96725059999153,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.1263078000047244,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.9668817999918247,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.94358980000834,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.0635857000015676,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,5.484430700002122,138,0.00455
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,3.6805246000003535,140,0.00461
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.385511499989661,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.4099414000083925,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.18884230000549,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.378416500010644,49,0.00188
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.764141399995424,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.609535999989021,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.9854559999948833,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.905071200002567,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,2.7394184000004316,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3677941000059946,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.534796899999492,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.436269900004845,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.157286300003761,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.496630700014066,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.728882800001884,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.422754700004589,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.7998450999875786,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.701879200001713,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.781920200010063,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,5.142354900002829,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1682315999933053,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.6696951999911107,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.951951600000029,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,7.616339999993215,135,0.00446
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.421518899995135,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.983876300000702,161,0.00524
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.051663199992618,59,0.00218
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,10.827767999988282,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1682243999966886,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.278145100004622,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.213339399997494,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.867861399994581,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.563718899997184,144,0.00473
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.672845099994447,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.722535099994275,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.417622799999663,159,0.00518
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.2690719999955036,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.668886300001759,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.674000200000592,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.993255399996997,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,86,4.371787299998687,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.302746000001207,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.3080742999882204,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.458300800004508,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.4118820000003325,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.612209699989762,140,0.00461
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.646558799999184,86,0.00299
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.203138999990188,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.615853600000264,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,5.001459799997974,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3775018000014825,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.9233401999954367,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.309953300005873,134,0.00443
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.033606299999519,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.768128799987608,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.693612300005043,53,0.002
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.5520431000040844,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.313603400005377,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.569398899999214,142,0.00467
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.4879293000121834,48,0.00185
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3041364999953657,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.373795999999857,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.0649738000065554,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.5870152999996208,51,0.00194
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3265782999951625,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.7678904999920633,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.4415030000091065,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.6472153999930015,170,0.00551
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.13035530000343,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.216176699992502,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.068761500006076,57,0.00212
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,3.487199299997883,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.573800399986794,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.525964699991164,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8192149000096833,78,0.00275
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.602311599999666,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.7421711000060895,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.715118399995845,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3389374000107637,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.915968499990413,111,0.00374
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.0725644000049215,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.7393894999986514,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.690413100004662,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.0082279999915045,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.7826521000097273,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.702251900002011,134,0.00443
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,87,5.16827789999661,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.4329519999882905,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.982000699994387,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.644462700001895,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.136874200004968,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,9.318887900008122,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,3.3279514000023482,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.013058199998341,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.487685500003863,89,0.00308
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.857611800005543,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.836760399994091,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.681598499999382,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.35547769999539,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,4.342668500001309,156,0.00509
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.920279500001925,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.280615099996794,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8460179999965476,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.367469099990558,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.649450899989461,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.032801599998493,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.64709079999011,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.325545300001977,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,2.6563262999989092,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.204614000002039,165,0.00536
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.459231800006819,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.31353549999767,51,0.00194
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,2.772741299995687,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.833918199990876,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,75,3.221970799990231,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.6622139000101015,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,92,3.7260760000062874,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.9804978000029223,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.746517200008384,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.1929135999962455,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3844210999959614,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.851433699994232,162,0.00527
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.6734111000114353,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.770259500000975,131,0.00434
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,87,5.026953499997035,134,0.00443
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,92,4.075739499996416,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,3.477886099994066,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.9483920999919064,140,0.00461
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.563298199995188,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.839737200003583,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.8723221000109334,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,75,3.1933677999913925,138,0.00455
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,2.6077736000006553,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,2.8642793000035454,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.415101499995217,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.581247699999949,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.851845500001218,139,0.00458
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,86,4.8268886000005296,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.126244699989911,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.776795199999469,138,0.00455
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,78,5.316674899993814,192,0.00617
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.322380999990855,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.2372985999973025,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1858854000020074,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.650319899999886,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.941874200012535,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.006504400007543,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.455673799995566,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.766525700004422,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8592969000019366,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.712861399995745,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.483834200000274,51,0.00194
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,4.401511699994444,128,0.00425
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.6137018999870634,55,0.00206
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.2834932999976445,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,87,3.2706177000072785,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.736048099992331,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.8568469999881927,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.529055699997116,134,0.00443
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.591658899997128,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.059546799995587,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.6907150000042748,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,2.2582475999952294,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3274634999979753,48,0.00185
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.6190703000029316,153,0.005
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.056217799996375,183,0.0059
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.352019300000393,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.0670011999900453,53,0.002
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.7653512000106275,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,2.4964048999972874,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.537163899993175,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.9165768999955617,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.8520502999890596,89,0.00308
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,2.746620100006112,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,78,4.278680799994618,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3719529999943916,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.40731510000478,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,2.71224940000684,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1052858000039123,58,0.00215
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,2.566571200004546,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.424432500003604,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.7049616999865975,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.028652499997406,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.35409079999954,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.593698199998471,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3628209000016795,127,0.00422
